price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,total_sqft,basement_ratio,house_age,renovated,years_since_renovation,price_log
275000.0,3,1.5,1320,7695,1.0,0,0,4,7,1320,0,1959,0,98056,47.4908,-122.181,1370,8295,2014,7,1320,0.0,55,0,0,12.524530013005734
697000.0,4,2.5,3160,6961,2.0,0,0,3,8,3160,0,2005,0,98074,47.6125,-122.01,3110,5058,2014,9,3160,0.0,9,0,0,13.454542124461861
379500.0,2,1.0,1640,17335,1.0,0,0,3,7,840,800,1978,0,98053,47.6397,-121.953,2440,17850,2014,5,1640,0.4878048780487805,36,0,0,12.846612510860464
720000.0,3,2.75,2440,76531,1.0,0,0,3,10,1640,800,1980,0,98072,47.7672,-122.161,1890,10042,2014,11,2440,0.32786885245901637,34,0,0,13.487007879880162
675000.0,4,2.5,3000,5548,2.0,0,0,3,9,3000,0,2006,0,98059,47.5399,-122.188,2870,5000,2014,5,3000,0.0,8,0,0,13.42246945133505
1169000.0,5,2.5,2810,6000,2.5,0,0,3,9,2810,0,1907,0,98109,47.6367,-122.35,2240,4800,2014,10,2810,0.0,107,0,0,13.971660095885833
1100000.0,3,2.0,2390,6888,2.0,0,1,5,8,2390,0,1939,0,98115,47.6839,-122.274,2390,7920,2014,5,2390,0.0,75,0,0,13.910821646859095
520000.0,4,1.0,2080,3500,1.5,0,0,5,7,1260,820,1926,0,98136,47.5445,-122.383,1380,5900,2014,6,2080,0.3942307692307692,88,0,0,13.161586013632684
415000.0,3,1.75,2650,7500,1.5,0,0,4,7,1590,1060,1962,0,98155,47.7716,-122.317,1340,7500,2014,10,2650,0.4,52,0,0,12.936036208848487
415000.0,3,2.5,1060,1536,2.0,0,0,3,8,1060,0,2000,0,98117,47.6907,-122.395,1220,1316,2014,6,1060,0.0,14,0,0,12.936036208848487
450000.0,3,2.25,1940,8312,1.0,0,1,4,7,1220,720,1963,0,98166,47.4556,-122.346,2060,9503,2015,4,1940,0.3711340206185567,52,0,0,13.017005083966255
485000.0,2,1.0,1080,4080,1.0,0,0,3,8,1080,0,1948,0,98115,47.6899,-122.32,1890,4080,2015,4,1080,0.0,67,0,0,13.091906231773164
294000.0,3,2.25,1700,9600,2.0,0,0,3,7,1700,0,1984,0,98042,47.39,-122.158,1930,9600,2015,4,1700,0.0,31,0,0,12.591338447675579
1037000.0,4,3.5,4440,10660,2.0,0,0,3,11,4440,0,2003,0,98059,47.5294,-122.137,4390,9976,2014,7,4440,0.0,11,0,0,13.851843451531353
690000.0,3,1.0,1580,4000,2.0,0,0,3,8,1580,0,1905,0,98102,47.6363,-122.32,2190,4000,2014,7,1580,0.0,109,0,0,13.444448325847754
716500.0,5,2.75,3630,38461,2.0,0,0,3,11,3630,0,2000,0,98058,47.4289,-122.094,4440,50378,2014,10,3630,0.0,14,0,0,13.482134921922801
481000.0,2,2.25,1290,1137,3.0,0,0,3,8,1290,0,2007,0,98107,47.6718,-122.382,1290,1332,2014,9,1290,0.0,7,0,0,13.083624628087817
575000.0,4,2.75,1960,4635,1.0,0,0,4,7,1000,960,1968,0,98118,47.5693,-122.285,1830,6180,2015,4,1960,0.4897959183673469,47,0,0,13.26212705890841
785000.0,3,2.0,2090,5015,1.5,0,0,5,7,2090,0,1920,0,98112,47.6378,-122.301,1930,4250,2014,8,2090,0.0,94,0,0,13.573440270649085
480000.0,3,1.75,1960,43995,1.0,0,0,3,7,1960,0,1970,0,98059,47.4915,-122.106,1960,42253,2015,3,1960,0.0,45,0,0,13.081543466215237
720000.0,3,2.25,2120,9297,2.0,0,0,4,8,2120,0,1981,0,98006,47.5561,-122.154,2620,10352,2014,8,2120,0.0,33,0,0,13.487007879880162
536000.0,3,2.75,2290,34548,2.0,0,3,4,7,2290,0,1984,0,98042,47.3691,-122.163,399,275299,2015,5,2290,0.0,31,0,0,13.19189130572284
324900.0,4,2.5,1880,7965,2.0,0,0,3,7,1880,0,2000,0,98038,47.3642,-122.052,1570,7584,2014,6,1880,0.0,14,0,0,12.691275799522568
265000.0,2,1.0,770,5160,1.0,0,0,3,6,770,0,1943,0,98106,47.5304,-122.356,920,5160,2014,8,770,0.0,71,0,0,12.487488878546145
545000.0,3,2.5,1530,3210,1.5,0,0,5,7,1010,520,1928,0,98117,47.6913,-122.393,1330,4410,2014,7,1530,0.33986928104575165,86,0,0,13.208542908506082
465000.0,2,1.5,1450,27075,1.0,0,0,3,7,1450,0,1940,0,98133,47.7281,-122.353,1890,10599,2015,1,1450,0.0,75,0,0,13.049794835104816
292500.0,3,2.25,1690,7320,2.0,0,0,3,7,1690,0,1987,0,98198,47.3889,-122.316,1520,7450,2015,1,1690,0.0,28,0,0,12.586223364451623
860000.0,4,1.75,1880,3720,1.5,0,0,4,7,1880,0,1924,0,98109,47.6431,-122.356,2090,4095,2014,7,1880,0.0,90,0,0,13.664688831019712
1045000.0,4,3.25,4160,47480,2.0,0,0,3,10,4160,0,1995,0,98072,47.7266,-122.115,3400,40428,2014,12,4160,0.0,19,0,0,13.85952840031839
495000.0,4,2.5,2140,7245,2.0,0,0,3,7,2140,0,2003,0,98133,47.729,-122.35,2080,7875,2014,6,2140,0.0,11,0,0,13.112315061750808
342000.0,2,2.0,1320,1462,3.0,0,0,3,7,1320,0,1997,0,98125,47.7223,-122.29,1430,1650,2015,5,1320,0.0,18,0,0,12.742568940017076
320000.0,4,2.5,2000,10051,2.0,0,0,3,7,2000,0,1997,0,98038,47.3625,-122.025,2000,6686,2014,6,2000,0.0,17,0,0,12.676079399771027
444000.0,3,2.0,1460,2610,2.0,0,0,3,8,1460,0,1987,0,98103,47.6864,-122.345,1320,3000,2014,9,1460,0.0,27,0,0,13.003582093664077
804100.0,4,2.5,3070,8086,2.0,0,0,3,10,3070,0,2005,0,98059,47.5399,-122.16,3320,10738,2014,6,3070,0.0,9,0,0,13.597480162161881
432000.0,3,2.5,1660,15000,1.0,0,0,4,7,1660,0,1970,0,98075,47.5803,-122.05,2060,15015,2014,9,1660,0.0,44,0,0,12.976183182038383
230000.0,6,1.5,1810,4838,1.5,0,0,4,5,1050,760,1905,0,98055,47.4874,-122.202,1300,4838,2014,12,1810,0.4198895027624309,109,0,0,12.345838935721968
935000.0,4,3.5,3510,11200,2.0,0,0,3,11,3510,0,2001,0,98059,47.5193,-122.15,3600,12124,2014,8,3510,0.0,13,0,0,13.74830287778897
634950.0,3,3.0,2180,2650,1.5,0,0,5,8,1410,770,1930,0,98117,47.6891,-122.375,1570,4820,2014,8,2180,0.3532110091743119,84,0,0,13.3613031095431
780000.0,6,4.0,3300,5720,1.0,0,0,3,8,1960,1340,1963,0,98115,47.676,-122.309,2030,4080,2015,1,3300,0.40606060606060607,52,0,0,13.567050480716235
611000.0,4,2.5,2460,4200,2.0,0,0,3,8,2460,0,1998,0,98074,47.6031,-122.021,2330,4200,2014,5,2460,0.0,16,0,0,13.322853874813605
475999.0,4,1.75,1880,4175,1.5,0,0,3,7,1090,790,1944,0,98107,47.6646,-122.364,1700,3758,2014,11,1880,0.42021276595744683,70,0,0,13.073173133213556
565000.0,3,2.0,2290,9450,1.0,0,0,3,9,1670,620,1979,0,98008,47.5692,-122.1,2750,11700,2014,12,2290,0.27074235807860264,35,0,0,13.244582780038517
630000.0,4,2.5,2290,26720,2.0,0,0,3,8,2290,0,1977,0,98177,47.7502,-122.374,2290,26720,2014,8,2290,0.0,37,0,0,13.353476685668044
840000.0,4,3.5,3860,18334,2.0,0,0,3,10,3120,740,1996,0,98077,47.7095,-122.075,3550,18334,2014,6,3860,0.19170984455958548,18,0,0,13.641158361294979
790000.0,3,2.5,2640,432036,1.5,0,3,3,10,2640,0,1996,0,98022,47.1795,-122.036,1500,560617,2014,11,2640,0.0,18,0,0,13.579789490265188
450000.0,5,2.5,2850,209523,1.0,0,0,4,7,1930,920,1925,1968,98058,47.3939,-122.089,2220,209523,2014,7,2850,0.32280701754385965,89,1,46,13.017005083966255
1272000.0,4,3.25,3020,4000,1.5,0,0,5,8,1920,1100,1927,0,98112,47.6395,-122.279,2400,4000,2014,12,3020,0.36423841059602646,87,0,0,14.056101809045417
520000.0,3,2.0,1510,3760,1.0,0,0,5,7,930,580,1925,0,98136,47.5425,-122.39,1510,3760,2015,4,1510,0.3841059602649007,90,0,0,13.161586013632684
446800.0,4,2.0,2410,8712,1.0,0,0,3,7,1260,1150,1958,0,98144,47.5729,-122.302,2220,6038,2014,10,2410,0.47717842323651455,56,0,0,13.009868584312548
652000.0,3,1.0,1470,6122,1.0,0,0,3,8,1200,270,1948,0,98199,47.6517,-122.406,2200,6122,2015,1,1470,0.1836734693877551,67,0,0,13.387801374649944
1170000.0,3,2.75,2890,12130,2.0,0,3,4,10,2830,60,1987,0,98033,47.6505,-122.203,2415,11538,2014,5,2890,0.020761245674740483,27,0,0,13.972515161474428
745000.0,4,3.25,3490,7024,2.0,0,0,3,10,3490,0,2006,0,98075,47.5834,-121.972,3450,6866,2014,6,3490,0.0,8,0,0,13.521140839642674
594000.0,3,2.25,1270,1406,2.0,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,2014,6,1270,0.16535433070866143,0,0,0,13.29463628184505
257000.0,2,1.0,1000,3700,1.0,0,0,3,6,800,200,1929,0,98118,47.552,-122.29,1270,5000,2015,3,1000,0.2,86,0,0,12.456835254920371
485000.0,4,1.75,1430,4096,2.0,0,0,3,7,1430,0,1900,0,98122,47.604,-122.306,1640,3377,2014,7,1430,0.0,114,0,0,13.091906231773164
330000.0,3,1.0,1060,20040,1.0,0,0,3,6,1060,0,1943,0,98034,47.7281,-122.235,1768,10800,2015,5,1060,0.0,72,0,0,12.706850963741102
381000.0,3,2.0,1680,8946,1.0,0,0,3,6,940,740,1996,0,98053,47.6379,-121.966,1550,11625,2014,7,1680,0.44047619047619047,18,0,0,12.850557278777309
849900.0,2,2.0,2280,641203,2.0,0,0,3,9,2280,0,1990,0,98070,47.4125,-122.455,2030,224334,2014,6,2280,0.0,24,0,0,13.652875151095039
793000.0,4,2.5,2450,4080,1.5,0,0,4,8,1490,960,1930,0,98115,47.6899,-122.319,2000,4080,2015,4,2450,0.39183673469387753,85,0,0,13.583579761650238
920000.0,3,2.25,3650,5353,2.0,0,4,4,7,2200,1450,1947,0,98144,47.5949,-122.291,1950,4970,2014,7,3650,0.3972602739726027,67,0,0,13.732130035981154
455000.0,2,1.0,830,4000,1.0,0,0,4,6,830,0,1947,0,98117,47.6909,-122.381,1420,4000,2015,4,830,0.0,68,0,0,13.02805489573287
975000.0,4,2.5,3490,7494,2.0,0,3,3,11,3490,0,2000,0,98006,47.559,-122.127,3260,8437,2014,5,3490,0.0,14,0,0,13.790193775620484
375000.0,2,1.5,1050,1046,2.0,0,0,3,8,960,90,2007,0,98122,47.6028,-122.309,1470,1768,2014,12,1050,0.08571428571428572,7,0,0,12.834683971615659
400000.0,2,2.5,1170,1811,2.0,0,0,3,8,1170,0,2001,0,98122,47.6132,-122.297,1250,3146,2015,3,1170,0.0,14,0,0,12.899222326086994
447000.0,3,1.0,1220,7200,1.0,0,0,4,7,1220,0,1965,0,98008,47.6218,-122.116,1320,7200,2015,2,1220,0.0,50,0,0,13.010316110729669
470000.0,3,1.75,1310,8600,1.0,0,0,4,7,1310,0,1987,0,98033,47.686,-122.185,2510,8515,2014,10,1310,0.0,27,0,0,13.060490101343552
665000.0,4,2.5,3130,7582,2.0,0,0,3,8,3130,0,2004,0,98075,47.577,-122.055,2990,6441,2014,10,3130,0.0,10,0,0,13.407543823396258
295500.0,3,1.75,1590,41550,1.5,0,0,3,6,1290,300,1933,1989,98168,47.4817,-122.28,2990,6464,2014,9,1590,0.18867924528301888,81,1,25,12.596427499917318
200000.0,4,2.5,1720,8638,2.0,0,0,3,8,1720,0,1994,0,98003,47.2704,-122.313,1870,7455,2015,1,1720,0.0,21,0,0,12.206077645517674
620000.0,3,2.25,2520,212137,2.0,0,0,3,9,1590,930,2005,0,98019,47.7384,-121.878,2000,212137,2014,9,2520,0.36904761904761907,9,0,0,13.3374763699232
434900.0,3,2.0,1520,11067,1.0,0,0,3,7,1140,380,1983,0,98074,47.6326,-122.033,1280,11371,2014,8,1520,0.25,31,0,0,12.982873697962253
1328000.0,4,2.25,3260,4640,2.0,0,0,5,9,2360,900,1907,0,98112,47.6272,-122.312,3240,5800,2015,3,3260,0.27607361963190186,108,0,0,14.099185362030282
1650000.0,4,3.25,3910,7500,2.0,0,0,3,10,3910,0,2006,0,98033,47.6527,-122.198,2600,9235,2015,1,3910,0.0,9,0,0,14.316286451937186
852500.0,4,2.5,3480,6315,2.0,0,0,3,9,2360,1120,2000,0,98052,47.6841,-122.161,3620,5233,2014,9,3480,0.3218390804597701,14,0,0,13.655929661159648
790000.0,3,2.5,3040,34670,2.0,0,0,4,10,3040,0,1983,0,98072,47.7565,-122.129,3480,35001,2014,12,3040,0.0,31,0,0,13.579789490265188
565000.0,4,1.75,2030,7350,1.0,0,0,3,8,2030,0,1966,0,98008,47.6274,-122.094,2000,7998,2015,3,2030,0.0,49,0,0,13.244582780038517
1127500.0,6,3.25,3870,24700,2.0,0,0,3,10,2520,1350,1989,0,98028,47.7517,-122.233,2360,30030,2015,3,3870,0.3488372093023256,26,0,0,13.935514237276537
289950.0,3,2.5,1870,1436,2.0,0,0,3,7,1870,0,2004,0,98059,47.4899,-122.166,1720,1852,2014,12,1870,0.0,10,0,0,12.577467222169135
850000.0,2,2.0,2640,13939,1.0,0,1,5,8,1640,1000,1963,0,98006,47.5647,-122.165,2880,14810,2014,11,2640,0.3787878787878788,51,0,0,13.652992804936396
505000.0,4,1.75,1940,4800,1.0,0,0,5,7,1030,910,1922,0,98122,47.6054,-122.314,1450,4800,2014,5,1940,0.4690721649484536,92,0,0,13.132315688453556
372000.0,3,2.5,1710,5633,2.0,0,0,3,7,1710,0,1981,0,98034,47.7232,-122.161,1540,5000,2014,10,1710,0.0,33,0,0,12.826651821423713
207000.0,4,2.0,1690,7728,1.5,0,0,4,7,1690,0,1967,0,98198,47.3666,-122.318,1480,8009,2014,10,1690,0.0,47,0,0,12.240478903153711
780000.0,3,1.75,2340,10495,1.0,0,0,4,8,2340,0,1967,0,98040,47.5386,-122.226,3120,11068,2014,5,2340,0.0,47,0,0,13.567050480716235
400000.0,4,1.75,1700,20283,1.5,0,0,3,7,1340,360,1965,0,98019,47.7694,-121.903,1680,21369,2014,6,1700,0.21176470588235294,49,0,0,12.899222326086994
440250.0,3,1.5,1850,8124,1.0,0,0,4,7,1850,0,1948,0,98177,47.7275,-122.359,1530,8123,2015,2,1850,0.0,67,0,0,12.995100297792556
585000.0,2,2.0,1370,7920,1.0,0,0,3,8,950,420,1949,0,98199,47.6589,-122.397,1370,4680,2015,3,1370,0.30656934306569344,66,0,0,13.279368835614243
850000.0,4,2.5,2900,9972,2.0,0,0,3,9,2900,0,1993,0,98006,47.5536,-122.121,2901,8567,2014,9,2900,0.0,21,0,0,13.652992804936396
570000.0,3,3.0,2400,3192,2.0,0,0,3,7,2400,0,1991,0,98103,47.6963,-122.348,1360,3192,2014,9,2400,0.0,23,0,0,13.25339339419516
869000.0,4,3.0,3740,30884,2.0,0,0,3,9,3060,680,1988,0,98072,47.7505,-122.117,3240,37031,2014,6,3740,0.18181818181818182,26,0,0,13.675099554994853
551000.0,4,2.75,2170,5988,2.0,0,0,3,8,2170,0,2014,0,98155,47.7484,-122.317,1170,8147,2014,9,2170,0.0,0,0,0,13.219491903015438
172380.0,3,1.0,970,8378,1.0,0,0,4,6,970,0,1962,0,98023,47.3078,-122.365,1050,8563,2015,3,970,0.0,53,0,0,12.057462422321587
355000.0,3,2.5,2620,78843,1.0,0,3,4,7,1310,1310,1964,0,98092,47.2584,-122.093,2330,130244,2015,3,2620,0.5,51,0,0,12.779875885354993
728935.0,4,2.5,2980,10194,2.0,0,0,3,9,2980,0,1993,0,98006,47.5515,-122.12,2980,10053,2015,2,2980,0.0,22,0,0,13.499341215641698
850000.0,3,2.5,2340,1919,2.0,0,2,4,9,2340,0,1981,0,98033,47.6512,-122.203,2415,2166,2015,3,2340,0.0,34,0,0,13.652992804936396
515000.0,5,1.75,1880,48787,2.0,0,0,3,6,1880,0,1922,0,98059,47.5094,-122.165,1690,8401,2014,12,1880,0.0,92,0,0,13.151924121391561
215000.0,2,1.0,1480,5325,1.0,0,0,4,7,1120,360,1925,0,98022,47.2079,-121.993,1670,5800,2014,12,1480,0.24324324324324326,89,0,0,12.278397958261774
220000.0,4,2.5,2240,9826,1.0,0,0,4,7,1370,870,1988,0,98023,47.314,-122.364,1980,9826,2014,6,2240,0.38839285714285715,26,0,0,12.301387370778713
845000.0,4,2.5,2940,7675,2.0,0,0,3,9,2940,0,2004,0,98052,47.7054,-122.129,3120,6574,2014,7,2940,0.0,10,0,0,13.647093089770562
390000.0,1,1.0,710,4000,1.0,0,0,4,6,610,100,1928,0,98103,47.6562,-122.354,1440,4500,2015,2,710,0.14084507042253522,87,0,0,12.873904582205107
135000.0,4,1.0,1460,18599,1.5,0,0,3,5,1460,0,1940,0,98146,47.5006,-122.351,1320,8100,2015,3,1460,0.0,75,0,0,11.813037464800539
439000.0,3,1.0,1530,19007,1.0,0,0,4,8,1290,240,1949,0,98166,47.4508,-122.352,2090,20962,2015,4,1530,0.1568627450980392,66,0,0,12.992256969959042
585000.0,4,2.5,2630,6185,2.0,0,0,3,9,2630,0,1999,0,98056,47.5229,-122.192,2720,6185,2014,7,2630,0.0,15,0,0,13.279368835614243
620000.0,5,1.0,2230,16800,1.5,0,3,4,7,1700,530,1923,0,98136,47.5161,-122.395,2730,18400,2015,3,2230,0.23766816143497757,92,0,0,13.3374763699232
477000.0,3,1.0,960,3600,1.0,0,0,4,7,960,0,1906,0,98117,47.6758,-122.369,1580,5000,2014,9,960,0.0,108,0,0,13.07527386630434
399500.0,2,1.5,1180,1722,2.0,0,0,3,8,1180,0,2006,0,98116,47.5626,-122.384,1490,1469,2014,10,1180,0.0,8,0,0,12.897971547314246
500000.0,2,1.0,1760,27332,1.0,1,4,4,7,1300,460,1951,0,98198,47.3799,-122.325,2590,16630,2014,9,1760,0.26136363636363635,63,0,0,13.122365377402328
432500.0,3,2.5,1340,8867,2.0,0,0,3,8,1340,0,1984,0,98125,47.724,-122.327,1630,7287,2014,9,1340,0.0,30,0,0,12.977339917490127
940000.0,4,2.25,2800,18673,1.0,0,0,5,9,1650,1150,1965,0,98005,47.5893,-122.177,2800,15300,2014,10,2800,0.4107142857142857,49,0,0,13.753636218075409
3168750.0,5,3.5,4330,11979,1.0,0,4,3,12,2090,2240,2008,0,98004,47.6251,-122.218,4320,12000,2014,8,4330,0.5173210161662818,6,0,0,14.968848061903435
1080000.0,3,2.5,3720,11610,2.0,0,0,3,11,3720,0,1982,0,98074,47.636,-122.049,3530,11877,2014,5,3720,0.0,32,0,0,13.8924725250259
229999.0,4,2.0,1670,5200,1.0,0,0,4,7,1030,640,1977,0,98042,47.3652,-122.09,1500,5200,2014,8,1670,0.38323353293413176,37,0,0,12.345834587905333
233000.0,3,1.0,1100,7657,1.0,0,0,3,7,1100,0,1955,0,98188,47.4374,-122.285,1300,8000,2014,8,1100,0.0,59,0,0,12.358798024384122
600000.0,3,2.5,3240,8016,2.0,0,0,3,8,2910,330,2004,0,98065,47.5382,-121.877,2990,7561,2014,6,3240,0.10185185185185185,10,0,0,13.304686600863562
334000.0,4,1.5,1680,7620,1.0,0,0,4,7,1180,500,1965,0,98166,47.4578,-122.351,1460,7620,2015,5,1680,0.2976190476190476,50,0,0,12.718899265966332
332500.0,3,1.0,1030,8164,1.0,0,0,4,7,1030,0,1950,0,98133,47.7353,-122.334,1340,8164,2014,7,1030,0.0,64,0,0,12.71439814659232
249900.0,3,2.5,1630,7700,1.0,0,0,3,7,1120,510,1978,0,98031,47.3876,-122.211,1640,8160,2014,6,1630,0.3128834355828221,36,0,0,12.428820118415677
310000.0,3,2.0,2610,12180,1.0,0,0,3,7,1670,940,1918,0,98146,47.5063,-122.346,1520,12180,2014,10,2610,0.36015325670498083,96,0,0,12.644330802262578
200000.0,2,1.0,1250,8520,1.0,0,0,3,6,1250,0,1928,0,98126,47.5158,-122.378,1040,8520,2014,11,1250,0.0,86,0,0,12.206077645517674
310000.0,4,1.75,1480,11200,1.0,0,0,4,7,1480,0,1969,0,98059,47.5064,-122.141,1480,20310,2014,7,1480,0.0,45,0,0,12.644330802262578
230000.0,3,1.0,1390,6000,1.0,0,0,3,5,1390,0,1954,0,98056,47.4977,-122.175,1170,6000,2014,7,1390,0.0,60,0,0,12.345838935721968
420000.0,4,2.5,1940,5414,2.0,0,0,3,8,1940,0,1997,0,98108,47.5461,-122.299,2050,6307,2014,10,1940,0.0,17,0,0,12.948012371209098
785000.0,4,2.5,2960,4750,2.0,0,0,3,9,2960,0,2005,0,98029,47.5544,-121.993,2960,4750,2014,10,2960,0.0,9,0,0,13.573440270649085
1775000.0,3,2.25,4320,19225,1.0,0,0,4,10,2160,2160,1972,0,98004,47.6368,-122.216,3430,18469,2014,10,4320,0.5,42,0,0,14.389311544271775
265000.0,5,1.5,1500,7112,1.0,0,0,5,6,760,740,1920,0,98166,47.4692,-122.35,1200,7112,2014,5,1500,0.49333333333333335,94,0,0,12.487488878546145
295000.0,2,1.0,840,10465,1.0,0,0,3,6,840,0,1951,0,98155,47.755,-122.317,1320,8515,2014,9,840,0.0,63,0,0,12.59473402514672
896000.0,4,2.5,3560,46644,2.0,0,0,3,11,3560,0,1992,0,98077,47.7268,-122.05,3520,50261,2015,2,3560,0.0,23,0,0,13.705696808027874
415000.0,4,2.75,2390,9968,1.0,0,0,4,9,1390,1000,1989,0,98038,47.3706,-122.056,2560,12385,2015,1,2390,0.41841004184100417,26,0,0,12.936036208848487
250000.0,3,1.75,1200,5478,1.0,0,0,5,6,1200,0,1955,0,98056,47.4959,-122.174,1270,6855,2015,2,1200,0.0,60,0,0,12.429220196836383
1475000.0,3,2.5,2570,5000,2.0,0,0,3,11,2570,0,1984,0,98102,47.6295,-122.32,1570,5000,2015,4,2570,0.0,31,0,0,14.204169225721929
635000.0,5,2.25,2180,6000,1.0,0,0,4,8,1430,750,1966,0,98007,47.6235,-122.143,2160,8800,2015,4,2180,0.3440366972477064,49,0,0,13.361381852676738
905000.0,3,2.5,3450,48787,2.0,0,0,3,10,3450,0,1987,0,98072,47.739,-122.129,2810,41040,2015,4,3450,0.0,28,0,0,13.715691327653829
528000.0,3,2.5,2020,5613,2.0,0,0,3,7,2020,0,2003,0,98053,47.6835,-122.035,2020,4609,2014,7,2020,0.0,11,0,0,13.176853456625999
530000.0,3,2.5,2480,7480,2.0,0,0,3,9,2480,0,1992,0,98072,47.771,-122.166,2480,7480,2014,8,2480,0.0,22,0,0,13.180634172318978
310000.0,3,1.5,1140,3104,2.0,0,0,3,7,1140,0,1988,0,98029,47.5707,-122.018,1150,2981,2014,8,1140,0.0,26,0,0,12.644330802262578
252000.0,3,1.0,1530,9465,1.0,0,0,4,7,1530,0,1960,0,98059,47.4915,-122.151,1530,9465,2015,1,1530,0.0,55,0,0,12.437188334739655
334500.0,3,2.0,1700,8160,1.0,0,0,3,7,1120,580,1961,0,98133,47.74,-122.339,1740,8181,2014,8,1700,0.3411764705882353,53,0,0,12.720395148082574
370000.0,3,1.0,2150,8480,1.0,0,0,3,8,1610,540,1951,0,98115,47.6996,-122.308,1620,5203,2015,5,2150,0.25116279069767444,64,0,0,12.821260987319457
311000.0,3,2.0,1190,7840,1.5,0,0,4,6,1190,0,1918,0,98108,47.5531,-122.312,1460,3240,2014,12,1190,0.0,96,0,0,12.647551406590285
260000.0,3,2.75,1730,4131,2.0,0,2,3,7,1480,250,1975,0,98106,47.5327,-122.346,1570,4120,2015,4,1730,0.14450867052023122,40,0,0,12.468440756144114
217500.0,3,1.75,1400,9546,1.0,0,0,4,7,1400,0,1984,0,98003,47.3179,-122.331,1660,8550,2014,7,1400,0.0,30,0,0,12.289958727201455
290000.0,3,2.5,2200,4240,2.0,0,0,3,7,2200,0,2003,0,98042,47.3715,-122.127,2200,4311,2015,2,2200,0.0,12,0,0,12.577639650232573
500000.0,3,1.5,960,4600,1.0,0,0,3,6,960,0,1944,0,98033,47.6937,-122.213,2230,9350,2014,10,960,0.0,70,0,0,13.122365377402328
423500.0,3,2.0,1770,6000,1.0,0,3,3,7,1100,670,1984,0,98118,47.5644,-122.29,1300,3000,2015,4,1770,0.3785310734463277,31,0,0,12.956311154346547
715000.0,4,2.5,2970,5722,2.0,0,0,3,9,2970,0,2005,0,98074,47.6134,-122.042,3940,4848,2014,12,2970,0.0,9,0,0,13.480039220276565
299000.0,3,2.5,1590,3121,2.0,0,0,3,7,1590,0,1994,0,98118,47.5515,-122.284,1090,4900,2014,7,1590,0.0,20,0,0,12.608202196848836
635000.0,3,2.5,3350,4007,2.0,0,0,3,8,2550,800,2005,0,98034,47.7277,-122.207,2340,4167,2014,6,3350,0.23880597014925373,9,0,0,13.361381852676738
806000.0,4,2.5,3370,9629,2.0,0,0,3,10,3370,0,1999,0,98075,47.5896,-121.978,3360,10335,2014,8,3370,0.0,15,0,0,13.599840262182784
289950.0,3,2.5,1960,3480,2.0,0,0,3,7,1960,0,2004,0,98056,47.4802,-122.18,2560,3500,2014,5,1960,0.0,10,0,0,12.577467222169135
280000.0,3,1.75,1360,6603,1.0,0,0,4,7,1360,0,1981,0,98058,47.4619,-122.168,1770,7107,2014,10,1360,0.0,33,0,0,12.54254845357358
479950.0,3,2.5,2780,6000,2.0,0,0,3,9,2780,0,2004,0,98058,47.4569,-122.118,1940,3466,2015,3,2780,0.0,11,0,0,13.081439294339882
394000.0,4,2.5,3000,9793,2.0,0,0,3,7,3000,0,2002,0,98038,47.3655,-122.028,1890,7557,2014,6,3000,0.0,12,0,0,12.884108726347916
682000.0,4,2.5,3600,203425,2.0,0,0,3,9,3400,200,1979,0,98077,47.7597,-122.018,3150,202989,2015,1,3600,0.05555555555555555,36,0,0,13.432786403100184
409950.0,2,1.0,990,3000,1.0,0,0,4,6,990,0,1918,0,98103,47.6839,-122.345,1120,3000,2014,7,990,0.0,96,0,0,12.923792919343217
1000000.0,4,3.5,2990,4200,2.0,0,4,5,9,2000,990,1925,0,98144,47.593,-122.289,2390,4200,2014,9,2990,0.3311036789297659,89,0,0,13.815511557963774
436000.0,4,1.0,1200,6600,1.5,0,2,3,7,1200,0,1908,0,98136,47.5372,-122.382,1810,6600,2015,1,1200,0.0,107,0,0,12.985399815906522
279000.0,3,1.0,1530,15975,1.0,0,0,3,7,970,560,1952,0,98168,47.4766,-122.326,1540,15975,2014,9,1530,0.3660130718954248,62,0,0,12.53897064502647
390000.0,1,1.75,1440,4920,1.0,0,0,3,7,720,720,1923,0,98126,47.534,-122.376,1440,4920,2014,7,1440,0.5,91,0,0,12.873904582205107
635000.0,3,1.75,1940,167125,1.0,1,1,4,7,1480,460,1955,0,98070,47.459,-122.504,1910,127195,2014,12,1940,0.23711340206185566,59,0,0,13.361381852676738
304400.0,4,2.75,2140,8100,2.0,0,0,4,7,2140,0,1990,0,98023,47.3075,-122.359,1960,7002,2014,7,2140,0.0,24,0,0,12.626101190115389
780000.0,5,1.75,2330,3800,1.5,0,0,3,7,1360,970,1927,0,98115,47.6835,-122.308,2100,3800,2015,3,2330,0.41630901287553645,88,0,0,13.567050480716235
520000.0,4,3.5,2734,210201,2.0,0,0,5,8,2734,0,1974,0,98070,47.3652,-122.504,2270,187308,2014,10,2734,0.0,40,0,0,13.161586013632684
